lead_id,contact_id,campaign_id,lead_owner,email_clean,phone_clean,phone_valid,phone_issue,phone_source,phone_extension,company_clean,source_final,lead_status_clean,campaign_name,campaign_channel,campaign_source,lead_created_at,lead_converted_at,campaign_start_date,campaign_end_date,first_activity_date,last_activity_date,total_activities,unique_campaigns_count,activity_types_count,email_valid,has_contact,has_campaign,has_source,has_company,has_activity,lead_created_valid,lead_created_future,duplicate_email,duplicate_phone,duplicate_company_name,is_duplicate,missing_critical_fields_count,quality_score,quality_level,campaign_ready,campaign_ready_label,cleaning_priority
3045,,14,Non renseigne,jessica.anderson3045@pulsepointdigital.com,,False,Téléphone manquant,lead,,PulsePoint Digital,inbound web,new,Nurture Campaign - Direct Mail,direct mail,direct mail,2022-11-11 00:00:00,,2024-08-01 00:00:00,2024-11-09 00:00:00,2020-05-30 11:01:00,2024-09-25 18:41:00,5.0,5.0,3.0,True,False,True,True,True,True,True,False,False,False,True,False,1,75,Correct,True,Oui,Priorité faible
3046,,8,Non renseigne,william.miller@acme.com,+15619297472,True,OK,contact,,TechFlow Inc,event,converted,FY2020 Event Promotion - Direct Mail,direct mail,direct mail,2024-11-07 00:00:00,2024-11-10 00:00:00,2020-06-24 00:00:00,2020-08-20 00:00:00,2020-03-01 16:07:00,2022-11-15 21:53:00,3.0,2.0,3.0,True,False,True,True,True,True,True,False,False,False,False,False,0,90,Excellent,True,Oui,OK
3047,,188,Non renseigne,joseph.brown3047@futureforge.com,,False,Téléphone manquant,lead,,FutureForge,outbound cold,new,Paid Social - ABM - Q1 2022,paid social,paid social,2024-02-17 00:00:00,,2022-02-22 00:00:00,2022-03-12 00:00:00,2022-03-12 01:04:00,2022-03-12 01:04:00,1.0,1.0,1.0,True,False,True,True,True,True,True,False,False,False,True,False,1,75,Correct,True,Oui,Priorité faible
3048,,13,Non renseigne,thomas.brown3048@agiledynamics.com,,False,Téléphone manquant,lead,,Agile Dynamics,inbound content,disqualified,Demand Gen Campaign - Organic Search,organic search,organic search,2020-09-08 00:00:00,,2024-05-07 00:00:00,2024-08-09 00:00:00,2020-01-15 05:51:00,2024-05-23 08:17:00,7.0,6.0,4.0,True,False,True,True,True,True,True,False,False,False,True,False,1,75,Correct,True,Oui,Priorité faible
3049,,55,Non renseigne,patricia.hernandez3049@metasync.com,,False,Téléphone manquant,lead,,MetaSync,partner referral,mql,Demand Gen Campaign - Partner,partner,partner,2022-12-02 00:00:00,,2020-04-13 00:00:00,2020-06-16 00:00:00,2020-08-26 12:39:00,2030-03-15 14:30:00,6.0,5.0,5.0,True,False,True,True,True,True,True,False,False,False,True,False,1,75,Correct,True,Oui,Priorité faible
3050,,59,Non renseigne,daniel.lopez3050@agiledynamics.com,,False,Téléphone manquant,lead,,Agile Dynamics,product led,sql,Direct Mail - Demand Gen - Q1 2020,direct mail,direct mail,2021-04-29 00:00:00,,2020-03-28 00:00:00,2020-04-11 00:00:00,2020-11-22 09:45:00,2030-03-15 14:30:00,6.0,6.0,3.0,True,False,True,True,True,True,True,False,False,False,False,False,1,75,Correct,True,Oui,Priorité faible
3051,,118,Non renseigne,robert.martinez3051@nexgensolutions.com,,False,Téléphone manquant,lead,,NexGen Solutions,outbound cold,nurture,FY2024 Brand Awareness - Referral,referral,referral,2024-07-05 00:00:00,,2024-11-26 00:00:00,2025-03-14 00:00:00,2021-07-16 17:49:00,2024-12-22 00:00:00,3.0,2.0,2.0,True,False,True,True,True,True,True,False,False,False,True,False,1,75,Correct,True,Oui,Priorité faible
3052,,48,Non renseigne,lisa.miller3052@truenorthdata.com,,False,Téléphone manquant,lead,,TrueNorth Data,inbound web,working,Event - Event Promotion - Q2 2024,event,event,2022-01-22 00:00:00,,2024-04-14 00:00:00,2024-05-18 00:00:00,2020-02-09 23:58:00,2024-04-21 07:07:00,4.0,4.0,3.0,True,False,True,True,True,True,True,False,False,False,True,False,1,75,Correct,True,Oui,Priorité faible
3053,,49,Non renseigne,lisa.taylor3053@metasync.com,,False,Téléphone manquant,lead,,MetaSync,inbound webinar,new,Thought Leadership Campaign - Event,event,event,2022-10-31 00:00:00,,2022-08-06 00:00:00,2022-08-14 00:00:00,2022-08-10 07:03:00,2022-08-10 07:03:00,1.0,1.0,1.0,True,False,True,True,True,True,True,False,False,False,False,False,1,75,Correct,True,Oui,Priorité faible
3054,,160,Non renseigne,lisa.jones3054@vertexai.com,,False,Téléphone manquant,lead,,VertexAI,event,mql,FY2021 Demand Gen - Email,email,email,2020-07-02 00:00:00,,2021-01-10 00:00:00,2021-04-30 00:00:00,2020-11-25 21:31:00,2021-02-08 07:11:00,2.0,2.0,2.0,True,False,True,True,True,True,True,False,False,False,True,False,1,75,Correct,True,Oui,Priorité faible
3055,,166,Non renseigne,john.thompson3055@agiledynamics.com,,False,Téléphone manquant,lead,,Agile Dynamics,outbound cold,working,FY2024 Demand Gen - Organic Search,organic search,organic search,2024-04-11 00:00:00,,2024-12-12 00:00:00,2024-12-31 00:00:00,2021-07-22 05:08:00,2024-12-21 03:56:00,7.0,7.0,5.0,True,False,True,True,True,True,True,False,False,False,True,False,1,75,Correct,True,Oui,Priorité faible
3056,,125,Non renseigne,linda.hernandez3056@cybervault.com,,False,Téléphone manquant,lead,,CyberVault,inbound content,mql,Email - Product Launch - Q2 2024,email,email,2021-10-20 00:00:00,,2024-04-10 00:00:00,2024-07-16 00:00:00,2020-09-06 07:16:00,2024-06-04 13:19:00,6.0,6.0,5.0,True,False,True,True,True,True,True,False,False,False,True,False,1,75,Correct,True,Oui,Priorité faible
3057,,37,Non renseigne,linda.anderson3057@innovateco.com,,False,Téléphone manquant,lead,,InnovateCo,social media,sql,Product Launch Campaign - Email,email,email,2023-09-15 00:00:00,,2024-10-25 00:00:00,2025-01-11 00:00:00,2021-02-25 07:19:00,2024-12-08 00:00:00,9.0,9.0,5.0,True,False,True,True,True,True,True,False,False,False,False,False,1,75,Correct,True,Oui,Priorité faible
3058,,125,Non renseigne,james.miller@acme.com,,False,Format possible mais numéro non validé,contact,,DataBridge Corp,product led,converted,Email - Product Launch - Q2 2024,email,email,2022-02-11 00:00:00,2022-04-02 00:00:00,2024-04-10 00:00:00,2024-07-16 00:00:00,2020-12-19 12:03:00,2024-04-26 15:24:00,2.0,2.0,1.0,True,False,True,True,True,True,True,False,False,False,True,False,1,75,Correct,True,Oui,Priorité faible
3059,,166,Non renseigne,thomas.johnson3059@cloudscalesystems.com,,False,Téléphone manquant,lead,,CloudScale Systems,outbound sdr,nurture,FY2024 Demand Gen - Organic Search,organic search,organic search,2022-07-18 00:00:00,,2024-12-12 00:00:00,2024-12-31 00:00:00,2021-11-19 01:34:00,2024-12-27 08:19:00,4.0,4.0,3.0,True,False,True,True,True,True,True,False,False,False,True,False,1,75,Correct,True,Oui,Priorité faible
3060,,63,Non renseigne,,,False,Téléphone manquant,lead,,QuantumLogic Labs,social media,working,Partner - ABM - Q1 2021,partner,partner,2024-12-19 00:00:00,,2021-03-12 00:00:00,2021-04-07 00:00:00,2021-03-20 02:32:00,2021-03-20 02:32:00,1.0,1.0,1.0,False,False,True,True,True,True,True,False,False,False,False,False,2,50,À corriger,False,Non,Priorité moyenne
3061,,190,Non renseigne,michael.thompson3061@vertexai.com,,False,Téléphone manquant,lead,,VertexAI,inbound web,disqualified,Event - Event Promotion - Q4 2024,event,event,2021-11-14 00:00:00,,2024-10-16 00:00:00,2024-10-29 00:00:00,2022-04-12 08:01:00,2024-10-25 13:57:00,4.0,4.0,2.0,True,False,True,True,True,True,True,False,False,False,True,False,1,75,Correct,True,Oui,Priorité faible
3062,,31,Non renseigne,elizabeth.jones3062@techflowinc.com,,False,Téléphone manquant,lead,,TechFlow Inc,outbound sdr,disqualified,Webinar - Demand Gen - Q3 2022,webinar,webinar,2020-05-11 00:00:00,,2022-08-24 00:00:00,2022-10-11 00:00:00,2022-10-10 17:59:00,2022-10-10 17:59:00,1.0,1.0,1.0,True,False,True,True,True,True,True,False,False,False,True,False,1,75,Correct,True,Oui,Priorité faible
3063,,4,Non renseigne,christopher.jones3063@vertexai.com,,False,Téléphone manquant,lead,,VertexAI,outbound sdr,new,Webinar - Demand Gen - Q2 2024,webinar,webinar,2020-12-05 00:00:00,,2024-06-28 00:00:00,2024-10-12 00:00:00,2024-07-24 03:27:00,2024-09-27 16:15:00,2.0,2.0,2.0,True,False,True,True,True,True,True,False,False,False,True,False,1,75,Correct,True,Oui,Priorité faible
3064,,168,Non renseigne,,,False,Téléphone manquant,lead,,NexGen Solutions,social media,nurture,Nurture Campaign - Direct Mail,direct mail,direct mail,2022-10-21 00:00:00,,2022-03-26 00:00:00,2022-07-24 00:00:00,2021-01-23 22:23:00,2030-03-15 14:30:00,5.0,4.0,5.0,False,False,True,True,True,True,True,False,False,False,False,False,2,50,À corriger,False,Non,Priorité moyenne
3065,,191,Non renseigne,james.anderson@initech.com,,False,Format possible mais numéro non validé,contact,,BrightWave Tech,inbound content,converted,Referral - Nurture - Q2 2024,referral,referral,2024-02-15 00:00:00,2024-03-16 00:00:00,2024-06-05 00:00:00,2024-09-20 00:00:00,2022-08-10 11:45:00,2024-06-15 09:25:00,4.0,4.0,3.0,True,False,True,True,True,True,True,False,False,False,False,False,1,75,Correct,True,Oui,Priorité faible
3066,,118,Non renseigne,charles.moore3066@streamlineanalytics.com,,False,Téléphone manquant,lead,,StreamLine Analytics,inbound content,nurture,FY2024 Brand Awareness - Referral,referral,referral,2021-11-04 00:00:00,,2024-11-26 00:00:00,2025-03-14 00:00:00,2024-11-01 15:20:00,2024-12-10 00:00:00,3.0,3.0,3.0,True,False,True,True,True,True,True,False,False,False,False,False,1,75,Correct,True,Oui,Priorité faible
3067,,106,Non renseigne,john.thomas3067@nexgensolutions.com,,False,Téléphone manquant,lead,,NexGen Solutions,outbound sdr,mql,Content Syndication - Product Launch - Q3 2024,content syndication,content syndication,2022-08-17 00:00:00,,2024-09-15 00:00:00,2024-11-04 00:00:00,2020-01-24 22:34:00,2024-10-09 19:47:00,7.0,7.0,4.0,True,False,True,True,True,True,True,False,False,False,False,False,1,75,Correct,True,Oui,Priorité faible
3068,,67,Non renseigne,william.jones3068@rapidcloud.com,,False,Téléphone manquant,lead,,RapidCloud,paid search,disqualified,Brand Awareness Campaign - Event,event,event,2024-08-19 00:00:00,,2024-03-10 00:00:00,2024-06-11 00:00:00,2020-06-07 03:48:00,2024-03-13 23:24:00,5.0,5.0,4.0,True,False,True,True,True,True,True,False,False,False,True,False,1,75,Correct,True,Oui,Priorité faible
3069,,93,Non renseigne,richard.taylor3069@metasync.com,,False,Téléphone manquant,lead,,MetaSync,event,working,Event - Product Launch - Q4 2024,event,event,2021-03-26 00:00:00,,2024-10-25 00:00:00,2024-12-11 00:00:00,2020-01-30 11:11:00,2024-10-25 22:50:00,8.0,8.0,6.0,True,False,True,True,True,True,True,False,False,False,False,False,1,75,Correct,True,Oui,Priorité faible
3070,,6,Non renseigne,ashley.lopez@piedpiper.com,+13148787771,True,OK,contact,,TrueNorth Data,inbound webinar,converted,Email - Brand Awareness - Q4 2023,email,email,2022-06-26 00:00:00,2022-08-03 00:00:00,2023-12-31 00:00:00,2024-04-28 00:00:00,2021-08-24 08:24:00,2024-02-17 11:41:00,3.0,3.0,2.0,True,False,True,True,True,True,True,False,False,False,False,False,0,90,Excellent,True,Oui,OK
3071,,88,Non renseigne,robert.wilson3071@cybervault.com,,False,Téléphone manquant,lead,,CyberVault,inbound webinar,working,FY2021 Nurture - Paid Search,paid search,paid search,2020-02-20 00:00:00,,2021-06-16 00:00:00,2021-08-09 00:00:00,2021-04-04 18:43:00,2024-03-24 20:07:00,3.0,2.0,2.0,True,False,True,True,True,True,True,False,False,False,False,False,1,75,Correct,True,Oui,Priorité faible
3072,,21,Non renseigne,jennifer.martin3072@vertexai.com,,False,Téléphone manquant,lead,,VertexAI,event,mql,Paid Social - Event Promotion - Q3 2024,paid social,paid social,2023-11-01 00:00:00,,2024-08-23 00:00:00,2024-09-22 00:00:00,2022-09-05 13:02:00,2024-09-05 21:17:00,2.0,2.0,1.0,True,False,True,True,True,True,True,False,False,False,False,False,1,75,Correct,True,Oui,Priorité faible
3073,,183,Non renseigne,linda.thomas3073@innovateco.com,,False,Téléphone manquant,lead,,InnovateCo,inbound content,mql,FY2024 Brand Awareness - Email,email,email,2022-11-07 00:00:00,,2024-03-26 00:00:00,2024-05-27 00:00:00,2020-01-26 06:20:00,2024-05-04 17:44:00,3.0,3.0,3.0,True,False,True,True,True,True,True,False,False,False,True,False,1,75,Correct,True,Oui,Priorité faible
3074,,57,Non renseigne,william.thompson3074@brightwavetech.com,,False,Téléphone manquant,lead,,BrightWave Tech,paid search,disqualified,Product Launch Campaign - Organic Search,organic search,organic search,2021-01-18 00:00:00,,2024-09-27 00:00:00,2024-12-14 00:00:00,2020-04-02 14:25:00,2024-11-07 01:03:00,5.0,5.0,3.0,True,False,True,True,True,True,True,False,False,False,True,False,1,75,Correct,True,Oui,Priorité faible
3075,,100,Non renseigne,richard.martin3075@quantumlogiclabs.com,,False,Téléphone manquant,lead,,QuantumLogic Labs,inbound webinar,disqualified,Webinar - Brand Awareness - Q4 2024,webinar,webinar,2021-11-28 00:00:00,,2024-10-25 00:00:00,2024-11-11 00:00:00,2020-04-17 04:58:00,2024-11-08 02:23:00,5.0,4.0,4.0,True,False,True,True,True,True,True,False,False,False,False,False,1,75,Correct,True,Oui,Priorité faible
3076,,,Non renseigne,elizabeth.hernandez3076@brightwavetech.com,,False,Téléphone manquant,lead,,BrightWave Tech,social media,mql,,,,2024-02-24 00:00:00,,,,,,0.0,0.0,0.0,True,False,False,True,True,False,True,False,False,False,False,False,2,65,Correct,True,Oui,Priorité faible
3077,,69,Non renseigne,christopher.johnson3077@databridgecorp.com,,False,Téléphone manquant,lead,,DataBridge Corp,outbound sdr,sql,FY2023 Thought Leadership - Webinar,webinar,webinar,2023-10-22 00:00:00,,2023-03-24 00:00:00,2023-05-29 00:00:00,2022-03-11 20:02:00,2023-05-05 00:49:00,3.0,3.0,2.0,True,False,True,True,True,True,True,False,False,False,False,False,1,75,Correct,True,Oui,Priorité faible
3078,,14,Non renseigne,michael.hernandez3078@vertexai.com,,False,Téléphone manquant,lead,,VertexAI,inbound web,new,Nurture Campaign - Direct Mail,direct mail,direct mail,2020-05-14 00:00:00,,2024-08-01 00:00:00,2024-11-09 00:00:00,2023-01-08 00:40:00,2024-08-22 00:15:00,3.0,3.0,3.0,True,False,True,True,True,True,True,False,False,False,False,False,1,75,Correct,True,Oui,Priorité faible
3079,,115,Non renseigne,linda.martin3079@streamlineanalytics.com,,False,Téléphone manquant,lead,,StreamLine Analytics,inbound web,sql,Direct Mail - Thought Leadership - Q3 2023,direct mail,direct mail,2024-08-02 00:00:00,,2023-07-17 00:00:00,2023-07-24 00:00:00,2021-04-06 22:14:00,2023-07-20 09:39:00,7.0,7.0,6.0,True,False,True,True,True,True,True,False,False,False,False,False,1,75,Correct,True,Oui,Priorité faible
3080,,128,Non renseigne,barbara.brown3080@quantumlogiclabs.com,,False,Téléphone manquant,lead,,QuantumLogic Labs,social media,mql,Partner - Brand Awareness - Q2 2024,partner,partner,2023-05-30 00:00:00,,2024-05-08 00:00:00,2024-08-22 00:00:00,2024-03-30 23:22:00,2024-07-11 20:38:00,2.0,2.0,2.0,True,False,True,True,True,True,True,False,False,False,False,False,1,75,Correct,True,Oui,Priorité faible
3081,,43,Non renseigne,john.moore3081@brightwavetech.com,,False,Téléphone manquant,lead,,BrightWave Tech,outbound sdr,new,FY2024 Brand Awareness - Referral,referral,referral,2023-03-23 00:00:00,,2024-02-15 00:00:00,2024-04-15 00:00:00,2021-07-03 10:16:00,2024-04-12 02:29:00,3.0,3.0,2.0,True,False,True,True,True,True,True,False,False,False,False,False,1,75,Correct,True,Oui,Priorité faible
3082,,38,Non renseigne,michael.jones3082@nexgensolutions.com,,False,Téléphone manquant,lead,,NexGen Solutions,social media,nurture,FY2024 Demand Gen - Partner,partner,partner,2021-11-05 00:00:00,,2024-06-05 00:00:00,2024-06-28 00:00:00,2021-03-14 19:55:00,2024-06-22 01:00:00,4.0,4.0,3.0,True,False,True,True,True,True,True,False,False,False,False,False,1,75,Correct,True,Oui,Priorité faible
3083,,175,Non renseigne,mary.thompson3083@rapidcloud.com,,False,Téléphone manquant,lead,,RapidCloud,paid search,mql,FY2021 Event Promotion - Paid Search,paid search,paid search,2024-09-14 00:00:00,,2021-08-29 00:00:00,2021-12-22 00:00:00,2020-03-23 01:22:00,2021-11-30 13:04:00,3.0,3.0,3.0,True,False,True,True,True,True,True,False,False,False,False,False,1,75,Correct,True,Oui,Priorité faible
3084,,172,Non renseigne,david.davis3084@quantumlogiclabs.com,,False,Téléphone manquant,lead,,QuantumLogic Labs,outbound sdr,nurture,Event Promotion Campaign - Referral,referral,referral,2023-10-17 00:00:00,,2021-12-11 00:00:00,2022-01-13 00:00:00,2021-12-13 05:51:00,2021-12-13 05:51:00,1.0,1.0,1.0,True,False,True,True,True,True,True,False,False,False,True,False,1,75,Correct,True,Oui,Priorité faible
3085,,169,Non renseigne,,,False,Téléphone manquant,lead,,Insight Platforms,product led,new,Partner - Thought Leadership - Q1 2024,partner,partner,2023-08-28 00:00:00,,2024-01-05 00:00:00,2024-02-24 00:00:00,2020-04-01 03:05:00,2024-02-10 07:36:00,4.0,4.0,3.0,False,False,True,True,True,True,True,False,False,False,False,False,2,50,À corriger,False,Non,Priorité moyenne
3086,,3,Non renseigne,,,False,Téléphone manquant,lead,,DataBridge Corp,event,mql,Webinar - Thought Leadership - Q2 2024,webinar,webinar,2020-12-18 00:00:00,,2024-04-25 00:00:00,2024-07-11 00:00:00,2021-03-19 15:07:00,2024-05-17 23:34:00,4.0,4.0,3.0,False,False,True,True,True,True,True,False,False,False,False,False,2,50,À corriger,False,Non,Priorité moyenne
3087,,113,Non renseigne,jennifer.martin3087@quantumlogiclabs.com,,False,Téléphone manquant,lead,,QuantumLogic Labs,inbound content,disqualified,Event Promotion Campaign - Webinar,webinar,webinar,2022-04-02 00:00:00,,2024-08-09 00:00:00,2024-11-11 00:00:00,2021-01-20 22:36:00,2024-09-19 00:01:00,4.0,4.0,4.0,True,False,True,True,True,True,True,False,False,False,True,False,1,75,Correct,True,Oui,Priorité faible
3088,,42,Non renseigne,michael.smith3088@truenorthdata.com,,False,Téléphone manquant,lead,,TrueNorth Data,event,nurture,Event Promotion Campaign - Webinar,webinar,webinar,2024-11-18 00:00:00,,2023-10-06 00:00:00,2023-12-28 00:00:00,2022-04-27 03:21:00,2023-11-10 09:58:00,3.0,3.0,2.0,True,False,True,True,True,True,True,False,False,False,True,False,1,75,Correct,True,Oui,Priorité faible
3089,,67,Non renseigne,michael.lee3089@insightplatforms.com,,False,Téléphone manquant,lead,,Insight Platforms,social media,sql,Brand Awareness Campaign - Event,event,event,2021-09-27 00:00:00,,2024-03-10 00:00:00,2024-06-11 00:00:00,2020-01-15 07:10:00,2024-06-06 02:45:00,3.0,3.0,3.0,True,False,True,True,True,True,True,False,False,False,True,False,1,75,Correct,True,Oui,Priorité faible
3090,,134,Non renseigne,donald.walker@initech.com,+15274822210,True,OK,contact,,MetaSync,inbound content,converted,FY2022 Thought Leadership - Webinar,webinar,webinar,2024-03-18 00:00:00,2024-03-30 00:00:00,2022-07-11 00:00:00,2022-07-27 00:00:00,2020-03-28 17:41:00,2022-07-26 08:06:00,3.0,3.0,3.0,True,False,True,True,True,True,True,False,False,False,False,False,0,90,Excellent,True,Oui,OK
3091,,198,Non renseigne,steven.jones@initech.com,+18253955970,True,OK,contact,,RapidCloud,event,converted,FY2024 Nurture - Paid Search,paid search,paid search,2023-09-29 00:00:00,2023-11-24 00:00:00,2024-09-06 00:00:00,2024-10-10 00:00:00,2021-03-28 16:36:00,2024-09-26 21:19:00,4.0,4.0,2.0,True,False,True,True,True,True,True,False,False,False,False,False,0,90,Excellent,True,Oui,OK
3092,,141,Non renseigne,thomas.rodriguez@initech.com,+16048191424,True,OK,contact,,PulsePoint Digital,product led,converted,Event - Brand Awareness - Q3 2022,event,event,2023-04-03 00:00:00,2023-05-03 00:00:00,2022-09-24 00:00:00,2022-12-08 00:00:00,2021-01-30 17:12:00,2022-11-29 20:09:00,2.0,1.0,2.0,True,False,True,True,True,True,True,False,False,False,True,False,0,90,Excellent,True,Oui,OK
3093,,42,Non renseigne,lisa.garcia3093@rapidcloud.com,,False,Téléphone manquant,lead,,RapidCloud,social media,sql,Event Promotion Campaign - Webinar,webinar,webinar,2023-07-13 00:00:00,,2023-10-06 00:00:00,2023-12-28 00:00:00,2021-02-03 17:45:00,2023-10-13 00:50:00,3.0,2.0,3.0,True,False,True,True,True,True,True,False,False,False,True,False,1,75,Correct,True,Oui,Priorité faible
